e.emp_id,e.name,e.age,e.job_role,e.salary,e.project,e.join_date,e.department,d.location
591,Karen Chambers,48,Developer,124091.03,Project4,2019-06-19,Marketing,Los Angeles
598,Monica Jones,45,Engineer,62935.36,Gamma,2024-04-15,Marketing,Los Angeles
604,Emily Moran,40,Engineer,76390.01,Delta,1982-01-28,Marketing,Los Angeles
609,Brandon Hogan,47,Manager,90528.51,Project3,2008-06-20,Marketing,Los Angeles
616,Elizabeth Sanchez,48,Manager,134151.0,Project3,1974-09-21,Marketing,Los Angeles
617,Cassandra Leach,48,Manager,88056.29,Project1,1997-06-30,Marketing,Los Angeles
619,Audrey Nolan,49,Consultant,41204.45,Project1,1998-06-06,Marketing,Los Angeles
624,Malik Hill,37,Engineer,58882.16,Alpha,2016-05-12,Marketing,Los Angeles
633,Alexandra Hernandez,53,Manager,56060.01,Project1,2010-09-28,Marketing,Los Angeles
635,Devin King,46,Manager,72468.94,Project4,1981-12-26,Marketing,Los Angeles
640,Samuel Barrera,49,Engineer,139770.49,Project2,1979-06-11,Marketing,Los Angeles
644,Steven Goodwin,35,Analyst,61745.61,Alpha,1970-09-28,Marketing,Los Angeles
645,Brandon Rogers,44,Analyst,105072.96,Project3,2004-10-23,Marketing,Los Angeles
652,Dr. Krystal Holland,56,Analyst,140131.51,Project2,1999-06-04,Marketing,Los Angeles
655,April Callahan,50,Engineer,111497.89,Project1,2014-04-01,Marketing,Los Angeles
657,Clifford Zavala,45,Developer,126432.86,Alpha,2015-09-17,Marketing,Los Angeles
660,Sara Bailey,52,Manager,106862.84,Project5,2007-03-29,Marketing,Los Angeles
664,Lindsay Bartlett,35,Engineer,93232.2,Project6,1971-08-27,Marketing,Los Angeles
668,Kathy Smith,60,Consultant,120218.07,Gamma,2014-09-08,Marketing,Los Angeles
669,Michael Price,47,Developer,44538.85,Alpha,1985-10-05,Marketing,Los Angeles
679,Robin Bush,36,Consultant,142449.26,Project2,1984-02-05,Marketing,Los Angeles
687,Danielle Anderson,57,Analyst,53300.01,Project6,1999-06-03,Marketing,Los Angeles
694,Diane Cervantes,51,Developer,43934.5,Delta,2019-09-21,Marketing,Los Angeles
696,Sabrina Jimenez,49,Manager,64319.66,Delta,1997-01-12,Marketing,Los Angeles
697,Michael Armstrong,32,Consultant,116990.61,Project1,1973-07-29,Marketing,Los Angeles
713,Hayden Stone,35,Engineer,125464.68,Project3,2018-09-17,Marketing,Los Angeles
717,Katie Reid,53,Developer,89984.24,Alpha,1978-12-14,Marketing,Los Angeles
731,Ann Thomas,31,Developer,87129.4,Project4,1988-03-22,Marketing,Los Angeles
738,Charles Fields,37,Analyst,144076.64,Omega,1988-09-09,Marketing,Los Angeles
739,Jose Perry,30,Consultant,57181.84,Delta,1985-01-18,Marketing,Los Angeles
750,Christopher Simpson,22,Developer,64411.91,Project1,2000-03-12,Marketing,Los Angeles
753,Ryan Lee,25,Manager,93358.75,Project4,2010-10-31,Marketing,Los Angeles
757,Tanya Smith,23,Manager,132176.97,Project2,1981-12-24,Marketing,Los Angeles
772,Michael Montoya,23,Developer,63400.12,Gamma,1970-11-27,Marketing,Los Angeles
773,Brian Leonard,40,Analyst,96360.27,Alpha,1997-04-08,Marketing,Los Angeles
777,John Wyatt,38,Engineer,110587.25,Project1,2002-06-02,Marketing,Los Angeles
785,Kristine Rowland,55,Analyst,127887.72,Project5,1975-03-22,Marketing,Los Angeles
788,John Jensen Jr.,58,Developer,71965.96,Project4,2007-07-14,Marketing,Los Angeles
799,Daniel Moore,23,Engineer,92619.26,Project6,1976-10-23,Marketing,Los Angeles
806,Harold Taylor,38,Consultant,133401.37,Project4,1994-08-01,Marketing,Los Angeles
815,Marissa Bell,31,Consultant,88031.84,Project3,1987-09-12,Marketing,Los Angeles
816,Sue Hill,57,Developer,120553.91,Project4,1982-04-11,Marketing,Los Angeles
825,Daniel Washington,41,Developer,90551.62,Project3,2021-11-01,Marketing,Los Angeles
826,Michelle Mccann,26,Engineer,96590.45,Project2,1974-01-26,Marketing,Los Angeles
831,Sheila Roberts,59,Manager,60942.31,Gamma,1993-02-04,Marketing,Los Angeles
837,Craig Mitchell,27,Manager,44090.84,Beta,1976-12-20,Marketing,Los Angeles
840,Larry Williams,56,Developer,50953.37,Project6,2020-12-29,Marketing,Los Angeles
848,Ricky Martinez,48,Analyst,84768.11,Beta,2022-03-03,Marketing,Los Angeles
854,Alisha Mitchell,25,Consultant,49388.44,Gamma,2002-11-08,Marketing,Los Angeles
855,Stephen Scott,35,Consultant,68136.48,Project3,1986-11-20,Marketing,Los Angeles
867,Kevin Jackson,29,Manager,105458.98,Alpha,1986-02-15,Marketing,Los Angeles
869,Julia Swanson,44,Analyst,131857.45,Alpha,1992-02-16,Marketing,Los Angeles
870,Hannah Taylor,49,Manager,64500.8,Omega,1980-03-08,Marketing,Los Angeles
878,Lori Moreno,23,Developer,116953.91,Beta,2011-01-25,Marketing,Los Angeles
879,Steven Perez,46,Consultant,76848.67,Delta,2003-01-15,Marketing,Los Angeles
881,Michael Rice,54,Consultant,124198.83,Delta,2017-04-18,Marketing,Los Angeles
882,Michael Stewart,54,Developer,77837.51,Project3,2006-06-25,Marketing,Los Angeles
884,Jeffrey Crawford,25,Analyst,62883.35,Gamma,2000-06-12,Marketing,Los Angeles
885,Heather Allen,31,Engineer,111745.91,Omega,1991-12-01,Marketing,Los Angeles
895,Jerry Hensley,29,Analyst,91436.52,Project5,2016-05-19,Marketing,Los Angeles
899,Amy Brown,56,Analyst,119514.59,Project4,2003-05-04,Marketing,Los Angeles
914,Michael Murphy,42,Developer,71770.16,Omega,2025-01-02,Marketing,Los Angeles
917,Douglas Adams,44,Analyst,107044.2,Project1,2024-11-01,Marketing,Los Angeles
926,Brittany Bowman,44,Developer,88003.6,Beta,2015-02-17,Marketing,Los Angeles
931,Jessica Gaines,47,Manager,53966.07,Project5,1994-12-19,Marketing,Los Angeles
937,Phillip Griffin,25,Analyst,61115.86,Project3,1971-11-26,Marketing,Los Angeles
949,Jesus Clark,31,Manager,133641.21,Project4,1999-05-26,Marketing,Los Angeles
952,Isaac Nelson,56,Consultant,143348.72,Project5,1971-04-09,Marketing,Los Angeles
953,Andrew Alexander,39,Developer,120611.53,Project6,1991-02-26,Marketing,Los Angeles
957,David Hughes,28,Manager,89634.15,Project6,1977-08-05,Marketing,Los Angeles
968,Elizabeth Sanchez,45,Developer,87127.73,Project2,1972-05-27,Marketing,Los Angeles
980,Alexandria Burns,34,Manager,114714.15,Alpha,1972-11-20,Marketing,Los Angeles
983,Carolyn Friedman,33,Developer,89596.24,Project2,2022-07-30,Marketing,Los Angeles
988,Michelle Johnson,55,Developer,88689.57,Project2,1974-12-11,Marketing,Los Angeles
993,Susan Matthews,51,Engineer,69300.85,Gamma,2003-08-05,Marketing,Los Angeles
14,Dana Griffin,59,Consultant,137338.18,Beta,2000-05-07,Marketing,Los Angeles
15,Carolyn Powell DVM,28,Analyst,49599.29,Project1,2002-08-17,Marketing,Los Angeles
17,Pamela Morales,57,Manager,66449.69,Project6,1995-11-26,Marketing,Los Angeles
23,Dana Richard,39,Analyst,61564.43,Project5,2021-01-28,Marketing,Los Angeles
25,Daisy Gordon,54,Manager,119510.51,Gamma,2023-07-17,Marketing,Los Angeles
32,Charles Baldwin,28,Engineer,143854.77,Project5,1980-09-20,Marketing,Los Angeles
33,Justin Durham,33,Developer,116524.25,Project4,2008-08-19,Marketing,Los Angeles
34,Heidi Johnson,36,Engineer,120789.04,Project5,1991-04-04,Marketing,Los Angeles
36,Denise Ramirez,40,Developer,131328.31,Project6,1974-06-09,Marketing,Los Angeles
46,Elizabeth Williams,39,Engineer,52147.5,Project4,1972-04-08,Marketing,Los Angeles
48,Daniel Frey,40,Consultant,138322.45,Project2,1993-12-02,Marketing,Los Angeles
62,Ashlee Barr,39,Engineer,141545.65,Beta,1986-10-17,Marketing,Los Angeles
64,Jillian Acevedo,60,Consultant,135858.31,Project1,2018-09-13,Marketing,Los Angeles
66,Keith Simmons,42,Engineer,80103.96,Omega,1981-03-09,Marketing,Los Angeles
71,Alex Matthews,40,Analyst,127509.39,Project6,2011-05-25,Marketing,Los Angeles
80,Anna Davis,28,Analyst,73204.38,Project2,1991-07-18,Marketing,Los Angeles
82,Abigail Barrett,55,Manager,53202.28,Project1,2013-07-10,Marketing,Los Angeles
97,Dr. John Adams,43,Engineer,85628.03,Project2,2022-03-27,Marketing,Los Angeles
110,Terry Simon,32,Analyst,65961.84,Delta,2010-11-13,Marketing,Los Angeles
115,Tara Lopez,53,Engineer,122348.55,Project4,2016-06-20,Marketing,Los Angeles
134,Alexandria Acosta,43,Analyst,149379.18,Project6,2000-03-14,Marketing,Los Angeles
135,Mrs. Robin Blackwell,39,Consultant,76717.45,Project5,1993-08-28,Marketing,Los Angeles
136,Brittany Wise,23,Consultant,67504.74,Project1,1973-09-04,Marketing,Los Angeles
139,Michael Morris,55,Analyst,68143.78,Project4,2018-10-07,Marketing,Los Angeles
142,Jonathon Smith,29,Manager,67047.81,Delta,1999-06-20,Marketing,Los Angeles
145,Adam Thornton,29,Analyst,122838.03,Beta,2002-04-16,Marketing,Los Angeles
152,Daniel Brown,37,Analyst,41622.18,Project2,2020-03-19,Marketing,Los Angeles
156,Sherri Mclaughlin,41,Consultant,40029.55,Project4,1981-02-17,Marketing,Los Angeles
159,Anne Walsh,23,Manager,62933.99,Project1,2003-10-10,Marketing,Los Angeles
165,Mrs. Jessica Wright,44,Analyst,95360.65,Project4,1989-05-09,Marketing,Los Angeles
170,Michele Gibbs,30,Consultant,85344.9,Gamma,1996-11-06,Marketing,Los Angeles
175,John Phelps,38,Developer,81606.67,Delta,2014-05-10,Marketing,Los Angeles
181,Steve Ramirez,23,Analyst,49465.01,Project5,1976-01-10,Marketing,Los Angeles
187,Mrs. Andrea Brown,46,Analyst,147605.88,Project3,1978-12-21,Marketing,Los Angeles
188,Colin Davis,60,Consultant,123927.28,Project2,1984-01-09,Marketing,Los Angeles
190,Martha Nash,54,Consultant,64347.14,Beta,2003-07-31,Marketing,Los Angeles
193,Jennifer Smith,33,Analyst,62803.54,Project5,1970-06-12,Marketing,Los Angeles
196,Brandon Wood,58,Consultant,47812.73,Project3,1991-05-13,Marketing,Los Angeles
198,Aaron Cooper,36,Manager,87166.68,Alpha,2019-04-30,Marketing,Los Angeles
200,Gloria Haynes,23,Developer,147483.97,Project3,1988-10-02,Marketing,Los Angeles
206,Richard Cantrell,37,Developer,136199.64,Project3,2011-05-14,Marketing,Los Angeles
211,Fernando Steele,28,Developer,58372.31,Project2,1999-08-08,Marketing,Los Angeles
219,Bonnie Downs,31,Analyst,101366.33,Alpha,2022-10-15,Marketing,Los Angeles
225,Antonio Caldwell,57,Consultant,115137.12,Alpha,2018-09-11,Marketing,Los Angeles
226,Erin Reyes,47,Consultant,73346.29,Project4,2021-08-05,Marketing,Los Angeles
230,Kristin Patterson,27,Consultant,89144.55,Project4,1983-04-28,Marketing,Los Angeles
231,Justin Ellison,43,Engineer,85181.22,Beta,1979-12-31,Marketing,Los Angeles
233,Lisa Herrera,52,Manager,44958.2,Project6,1974-06-20,Marketing,Los Angeles
235,Joseph Jones,32,Manager,56967.41,Delta,1985-10-10,Marketing,Los Angeles
242,Alexa Williams MD,45,Engineer,135730.82,Project6,1997-09-22,Marketing,Los Angeles
251,Jonathan Lee,28,Consultant,67606.05,Project2,1973-06-09,Marketing,Los Angeles
261,Philip Patterson,53,Developer,42573.36,Project6,1979-03-21,Marketing,Los Angeles
270,Kimberly Gates,29,Consultant,62795.73,Project6,2013-11-18,Marketing,Los Angeles
274,Lisa Nguyen,48,Engineer,78419.21,Beta,2002-10-18,Marketing,Los Angeles
278,Christopher Ford,58,Analyst,91630.71,Project1,1977-06-18,Marketing,Los Angeles
287,Tami Cole,29,Manager,124666.65,Project6,2021-09-17,Marketing,Los Angeles
295,Grace Richards,28,Analyst,84276.47,Project6,2007-03-01,Marketing,Los Angeles
300,Meredith Miller,38,Consultant,144844.85,Project4,1997-01-01,Marketing,Los Angeles
304,Haley Lopez,25,Engineer,119815.43,Project2,2007-05-01,Marketing,Los Angeles
305,Dennis Reyes,50,Manager,63317.27,Delta,1990-01-01,Marketing,Los Angeles
307,Kirk Perez,39,Manager,108102.42,Project4,1997-10-25,Marketing,Los Angeles
311,Erica Flores,47,Consultant,144795.31,Beta,2010-12-13,Marketing,Los Angeles
324,Lauren Price,56,Consultant,117334.02,Beta,1990-08-04,Marketing,Los Angeles
325,Christian Lee,33,Developer,81581.19,Alpha,1973-08-23,Marketing,Los Angeles
329,Jeremy Patel,57,Analyst,50093.55,Omega,1986-03-10,Marketing,Los Angeles
337,Jennifer Nielsen,53,Consultant,122498.16,Project1,2008-11-21,Marketing,Los Angeles
338,Michaela Norris,36,Engineer,106254.14,Omega,1979-03-21,Marketing,Los Angeles
347,Fernando Soto,51,Consultant,54373.59,Gamma,1995-06-19,Marketing,Los Angeles
358,Bradley Perkins,38,Manager,120559.59,Project6,1981-04-30,Marketing,Los Angeles
359,Daniel Jacobson,30,Manager,51894.94,Project3,1975-08-04,Marketing,Los Angeles
361,Zachary Marshall,48,Developer,60927.69,Project3,1983-10-12,Marketing,Los Angeles
364,Mary Richards,35,Engineer,107516.28,Beta,1984-01-31,Marketing,Los Angeles
372,Alex Edwards,58,Analyst,128230.92,Project2,2016-05-12,Marketing,Los Angeles
373,Casey Frazier,54,Developer,127976.75,Alpha,2003-02-14,Marketing,Los Angeles
380,Antonio Holmes,46,Engineer,147314.98,Project3,1980-03-09,Marketing,Los Angeles
386,Debra Wallace,24,Analyst,96919.43,Gamma,1992-04-05,Marketing,Los Angeles
391,Robert Johnson,59,Manager,59637.89,Omega,1990-06-07,Marketing,Los Angeles
395,Kristin Garrett,24,Consultant,141404.86,Omega,1980-04-11,Marketing,Los Angeles
396,Jennifer Bryant,24,Engineer,49280.02,Gamma,1996-10-04,Marketing,Los Angeles
403,Jessica Gibson,51,Manager,136990.36,Beta,2003-11-04,Marketing,Los Angeles
407,Sharon Murphy,52,Engineer,146809.01,Project1,1986-03-16,Marketing,Los Angeles
412,Kurt Baker,54,Consultant,127456.0,Project6,1973-01-26,Marketing,Los Angeles
413,Joseph Taylor,55,Manager,96346.77,Project2,2011-03-02,Marketing,Los Angeles
415,Lindsay Liu,24,Manager,122903.95,Delta,2006-12-27,Marketing,Los Angeles
436,Kevin Thornton,45,Manager,45876.58,Omega,2007-10-16,Marketing,Los Angeles
441,Derek Juarez,34,Developer,59052.94,Omega,1995-05-06,Marketing,Los Angeles
454,Janet Logan,36,Manager,105386.97,Project1,1974-06-19,Marketing,Los Angeles
458,Daniel Montgomery MD,23,Engineer,147532.06,Project4,2019-05-01,Marketing,Los Angeles
472,Ebony Stevens,57,Engineer,99203.21,Omega,1992-05-02,Marketing,Los Angeles
492,Kathryn Medina,50,Engineer,93200.86,Project4,2003-11-26,Marketing,Los Angeles
498,Alexander Rose,59,Engineer,56733.98,Project5,1981-12-23,Marketing,Los Angeles
503,Stephanie Johnson,29,Engineer,53019.44,Project1,2017-08-04,Marketing,Los Angeles
519,Brooke Cummings,35,Analyst,128661.69,Beta,1989-03-27,Marketing,Los Angeles
524,Kevin Johnson,36,Manager,52553.06,Beta,1972-12-19,Marketing,Los Angeles
529,Christina Dillon,24,Consultant,53419.01,Alpha,1988-01-24,Marketing,Los Angeles
533,Kevin Ball,48,Developer,127386.59,Beta,1988-10-13,Marketing,Los Angeles
537,Sharon Cook,34,Engineer,147120.18,Project1,1987-09-19,Marketing,Los Angeles
539,Justin Ayers,25,Consultant,90324.32,Gamma,1982-02-12,Marketing,Los Angeles
542,Donald Padilla,50,Developer,67041.42,Project2,2011-04-02,Marketing,Los Angeles
544,Jared Shepherd,56,Engineer,82325.45,Omega,1989-08-11,Marketing,Los Angeles
551,Derek Hickman,31,Developer,115133.8,Gamma,1990-08-07,Marketing,Los Angeles
552,Brenda Martinez,58,Analyst,59523.92,Gamma,1982-08-17,Marketing,Los Angeles
557,Michael Boone,41,Engineer,65513.13,Alpha,2000-06-04,Marketing,Los Angeles
560,Christopher Adams,52,Consultant,105559.49,Beta,2023-09-08,Marketing,Los Angeles
561,Ryan White,58,Engineer,53225.81,Project1,2003-05-10,Marketing,Los Angeles
566,Oscar Phillips,29,Analyst,131703.31,Omega,2006-02-07,Marketing,Los Angeles
569,Miranda Shannon,36,Engineer,69423.31,Gamma,2007-07-04,Marketing,Los Angeles
570,Becky Martin,53,Consultant,143701.43,Project2,2020-01-23,Marketing,Los Angeles
572,Dr. Crystal Williams,37,Analyst,114659.99,Project1,1977-01-13,Marketing,Los Angeles
581,Sarah Martinez,40,Developer,103027.75,Beta,2007-03-24,Marketing,Los Angeles
582,Gabriel Buck,53,Developer,149940.76,Project1,2016-05-21,Marketing,Los Angeles
583,Angela Campbell,34,Developer,113237.33,Project6,1998-10-18,Marketing,Los Angeles
584,Jamie Sandoval,60,Consultant,82923.24,Project3,2012-07-06,Marketing,Los Angeles
587,Christian Gibson,37,Analyst,146740.16,Delta,1997-05-10,Marketing,Los Angeles
588,Laurie Brandt,46,Engineer,149456.72,Delta,1991-10-01,Marketing,Los Angeles
590,Brian Calderon,34,Developer,137535.07,Gamma,1973-05-19,Marketing,Los Angeles
591,Karen Chambers,48,Developer,124091.03,Project4,2019-06-19,Marketing,Los Angeles
598,Monica Jones,45,Engineer,62935.36,Gamma,2024-04-15,Marketing,Los Angeles
604,Emily Moran,40,Engineer,76390.01,Delta,1982-01-28,Marketing,Los Angeles
609,Brandon Hogan,47,Manager,90528.51,Project3,2008-06-20,Marketing,Los Angeles
616,Elizabeth Sanchez,48,Manager,134151.0,Project3,1974-09-21,Marketing,Los Angeles
617,Cassandra Leach,48,Manager,88056.29,Project1,1997-06-30,Marketing,Los Angeles
619,Audrey Nolan,49,Consultant,41204.45,Project1,1998-06-06,Marketing,Los Angeles
624,Malik Hill,37,Engineer,58882.16,Alpha,2016-05-12,Marketing,Los Angeles
633,Alexandra Hernandez,53,Manager,56060.01,Project1,2010-09-28,Marketing,Los Angeles
635,Devin King,46,Manager,72468.94,Project4,1981-12-26,Marketing,Los Angeles
640,Samuel Barrera,49,Engineer,139770.49,Project2,1979-06-11,Marketing,Los Angeles
644,Steven Goodwin,35,Analyst,61745.61,Alpha,1970-09-28,Marketing,Los Angeles
645,Brandon Rogers,44,Analyst,105072.96,Project3,2004-10-23,Marketing,Los Angeles
652,Dr. Krystal Holland,56,Analyst,140131.51,Project2,1999-06-04,Marketing,Los Angeles
655,April Callahan,50,Engineer,111497.89,Project1,2014-04-01,Marketing,Los Angeles
657,Clifford Zavala,45,Developer,126432.86,Alpha,2015-09-17,Marketing,Los Angeles
660,Sara Bailey,52,Manager,106862.84,Project5,2007-03-29,Marketing,Los Angeles
664,Lindsay Bartlett,35,Engineer,93232.2,Project6,1971-08-27,Marketing,Los Angeles
668,Kathy Smith,60,Consultant,120218.07,Gamma,2014-09-08,Marketing,Los Angeles
669,Michael Price,47,Developer,44538.85,Alpha,1985-10-05,Marketing,Los Angeles
679,Robin Bush,36,Consultant,142449.26,Project2,1984-02-05,Marketing,Los Angeles
687,Danielle Anderson,57,Analyst,53300.01,Project6,1999-06-03,Marketing,Los Angeles
694,Diane Cervantes,51,Developer,43934.5,Delta,2019-09-21,Marketing,Los Angeles
696,Sabrina Jimenez,49,Manager,64319.66,Delta,1997-01-12,Marketing,Los Angeles
697,Michael Armstrong,32,Consultant,116990.61,Project1,1973-07-29,Marketing,Los Angeles
713,Hayden Stone,35,Engineer,125464.68,Project3,2018-09-17,Marketing,Los Angeles
717,Katie Reid,53,Developer,89984.24,Alpha,1978-12-14,Marketing,Los Angeles
731,Ann Thomas,31,Developer,87129.4,Project4,1988-03-22,Marketing,Los Angeles
738,Charles Fields,37,Analyst,144076.64,Omega,1988-09-09,Marketing,Los Angeles
739,Jose Perry,30,Consultant,57181.84,Delta,1985-01-18,Marketing,Los Angeles
750,Christopher Simpson,22,Developer,64411.91,Project1,2000-03-12,Marketing,Los Angeles
753,Ryan Lee,25,Manager,93358.75,Project4,2010-10-31,Marketing,Los Angeles
757,Tanya Smith,23,Manager,132176.97,Project2,1981-12-24,Marketing,Los Angeles
772,Michael Montoya,23,Developer,63400.12,Gamma,1970-11-27,Marketing,Los Angeles
773,Brian Leonard,40,Analyst,96360.27,Alpha,1997-04-08,Marketing,Los Angeles
777,John Wyatt,38,Engineer,110587.25,Project1,2002-06-02,Marketing,Los Angeles
785,Kristine Rowland,55,Analyst,127887.72,Project5,1975-03-22,Marketing,Los Angeles
788,John Jensen Jr.,58,Developer,71965.96,Project4,2007-07-14,Marketing,Los Angeles
799,Daniel Moore,23,Engineer,92619.26,Project6,1976-10-23,Marketing,Los Angeles
806,Harold Taylor,38,Consultant,133401.37,Project4,1994-08-01,Marketing,Los Angeles
815,Marissa Bell,31,Consultant,88031.84,Project3,1987-09-12,Marketing,Los Angeles
816,Sue Hill,57,Developer,120553.91,Project4,1982-04-11,Marketing,Los Angeles
825,Daniel Washington,41,Developer,90551.62,Project3,2021-11-01,Marketing,Los Angeles
826,Michelle Mccann,26,Engineer,96590.45,Project2,1974-01-26,Marketing,Los Angeles
831,Sheila Roberts,59,Manager,60942.31,Gamma,1993-02-04,Marketing,Los Angeles
837,Craig Mitchell,27,Manager,44090.84,Beta,1976-12-20,Marketing,Los Angeles
840,Larry Williams,56,Developer,50953.37,Project6,2020-12-29,Marketing,Los Angeles
848,Ricky Martinez,48,Analyst,84768.11,Beta,2022-03-03,Marketing,Los Angeles
854,Alisha Mitchell,25,Consultant,49388.44,Gamma,2002-11-08,Marketing,Los Angeles
855,Stephen Scott,35,Consultant,68136.48,Project3,1986-11-20,Marketing,Los Angeles
867,Kevin Jackson,29,Manager,105458.98,Alpha,1986-02-15,Marketing,Los Angeles
869,Julia Swanson,44,Analyst,131857.45,Alpha,1992-02-16,Marketing,Los Angeles
870,Hannah Taylor,49,Manager,64500.8,Omega,1980-03-08,Marketing,Los Angeles
878,Lori Moreno,23,Developer,116953.91,Beta,2011-01-25,Marketing,Los Angeles
879,Steven Perez,46,Consultant,76848.67,Delta,2003-01-15,Marketing,Los Angeles
881,Michael Rice,54,Consultant,124198.83,Delta,2017-04-18,Marketing,Los Angeles
882,Michael Stewart,54,Developer,77837.51,Project3,2006-06-25,Marketing,Los Angeles
884,Jeffrey Crawford,25,Analyst,62883.35,Gamma,2000-06-12,Marketing,Los Angeles
885,Heather Allen,31,Engineer,111745.91,Omega,1991-12-01,Marketing,Los Angeles
895,Jerry Hensley,29,Analyst,91436.52,Project5,2016-05-19,Marketing,Los Angeles
899,Amy Brown,56,Analyst,119514.59,Project4,2003-05-04,Marketing,Los Angeles
914,Michael Murphy,42,Developer,71770.16,Omega,2025-01-02,Marketing,Los Angeles
917,Douglas Adams,44,Analyst,107044.2,Project1,2024-11-01,Marketing,Los Angeles
926,Brittany Bowman,44,Developer,88003.6,Beta,2015-02-17,Marketing,Los Angeles
931,Jessica Gaines,47,Manager,53966.07,Project5,1994-12-19,Marketing,Los Angeles
937,Phillip Griffin,25,Analyst,61115.86,Project3,1971-11-26,Marketing,Los Angeles
949,Jesus Clark,31,Manager,133641.21,Project4,1999-05-26,Marketing,Los Angeles
952,Isaac Nelson,56,Consultant,143348.72,Project5,1971-04-09,Marketing,Los Angeles
953,Andrew Alexander,39,Developer,120611.53,Project6,1991-02-26,Marketing,Los Angeles
957,David Hughes,28,Manager,89634.15,Project6,1977-08-05,Marketing,Los Angeles
968,Elizabeth Sanchez,45,Developer,87127.73,Project2,1972-05-27,Marketing,Los Angeles
980,Alexandria Burns,34,Manager,114714.15,Alpha,1972-11-20,Marketing,Los Angeles
983,Carolyn Friedman,33,Developer,89596.24,Project2,2022-07-30,Marketing,Los Angeles
988,Michelle Johnson,55,Developer,88689.57,Project2,1974-12-11,Marketing,Los Angeles
993,Susan Matthews,51,Engineer,69300.85,Gamma,2003-08-05,Marketing,Los Angeles
2,Danielle Schultz,58,Manager,131863.53,Beta,2019-05-02,Operations,Seattle
4,Kellie Bonilla,57,Developer,128168.98,Project4,2001-03-17,Operations,Seattle
9,Jessica Weeks,35,Analyst,59706.31,Project4,2004-10-28,Operations,Seattle
10,Lauren Elliott,54,Developer,49943.91,Project5,1992-12-13,Operations,Seattle
26,Chad Hoffman,40,Developer,53334.33,Project3,1971-12-18,Operations,Seattle
39,Wayne Phillips,56,Engineer,147128.71,Beta,2005-12-25,Operations,Seattle
44,Brandon Rhodes,59,Manager,47287.77,Project5,1996-08-11,Operations,Seattle
49,Caleb Marks,44,Analyst,61960.35,Project1,1986-12-29,Operations,Seattle
57,Donald Carson,38,Manager,104733.29,Project6,1977-04-05,Operations,Seattle
65,Stephanie Li,27,Manager,75740.28,Alpha,1996-08-07,Operations,Seattle
69,Jamie Lawrence,38,Manager,43800.18,Alpha,1987-12-17,Operations,Seattle
74,Anna Barrett,60,Manager,87083.77,Alpha,2025-01-22,Operations,Seattle
75,Andrea Hodges,43,Manager,132570.84,Project6,1980-04-21,Operations,Seattle
77,Keith Hensley,52,Analyst,145983.83,Beta,2023-07-30,Operations,Seattle
78,Alexis Henry,42,Analyst,110765.04,Alpha,1980-05-15,Operations,Seattle
81,Alyssa Lopez,60,Manager,44626.48,Omega,2001-09-19,Operations,Seattle
84,Edward Munoz,29,Developer,63280.59,Project3,1987-10-31,Operations,Seattle
93,Terry Schneider,25,Developer,80031.5,Project2,1991-05-17,Operations,Seattle
96,Jennifer Armstrong,46,Developer,86056.32,Project3,1975-09-06,Operations,Seattle
98,Jeffrey Watson,53,Manager,78277.68,Beta,2015-04-21,Operations,Seattle
100,Kevin Rice,50,Manager,48553.46,Delta,1985-02-13,Operations,Seattle
102,Jennifer Lawrence,36,Consultant,113849.43,Project5,1983-07-24,Operations,Seattle
103,Michael Martinez,31,Developer,65412.78,Project6,1987-03-23,Operations,Seattle
107,Joseph Jones,23,Developer,62747.43,Delta,2004-06-25,Operations,Seattle
109,Anthony Brown,59,Manager,95673.89,Project1,2022-09-08,Operations,Seattle
111,Matthew Williamson,52,Consultant,72260.58,Project6,2017-01-27,Operations,Seattle
122,John Henderson,39,Manager,103743.03,Project5,2006-02-19,Operations,Seattle
124,Paul Collins,58,Engineer,145128.54,Project2,1996-09-19,Operations,Seattle
127,Nicholas Martin,51,Engineer,133937.99,Omega,1984-08-08,Operations,Seattle
131,Felicia Brown,56,Manager,121858.08,Project2,2012-04-13,Operations,Seattle
132,David Gray,47,Engineer,71471.42,Delta,1991-05-13,Operations,Seattle
153,Christopher Rodriguez,57,Manager,109779.62,Alpha,1971-11-16,Operations,Seattle
178,Ruth Carter,50,Manager,64954.08,Omega,1997-12-07,Operations,Seattle
189,Gene Nichols,57,Analyst,144436.55,Project1,1995-10-23,Operations,Seattle
192,Rebecca Morgan,37,Manager,107159.15,Omega,1977-08-04,Operations,Seattle
199,Timothy Edwards,56,Developer,72110.63,Project4,2005-01-11,Operations,Seattle
201,Chad Erickson,47,Manager,142948.82,Project3,2007-02-16,Operations,Seattle
203,Tony Hart,44,Consultant,128828.81,Alpha,1975-08-28,Operations,Seattle
205,Albert Andersen,43,Developer,142838.41,Project2,1983-02-23,Operations,Seattle
214,Troy Weber,26,Developer,74326.38,Project1,1975-11-17,Operations,Seattle
221,Steve Wheeler,25,Analyst,129886.13,Beta,2011-02-08,Operations,Seattle
224,Abigail Hardy,25,Analyst,129993.77,Beta,1984-02-10,Operations,Seattle
229,Kathy Rosales,55,Manager,41802.77,Omega,2006-09-17,Operations,Seattle
237,Donna Garrett,46,Consultant,131875.22,Omega,1981-12-13,Operations,Seattle
239,Makayla Pruitt,30,Manager,63321.27,Gamma,1992-01-01,Operations,Seattle
